'tweet_id';'source_user_id';'target_user_id'
561938292677943296;705164725;629457641
561938294695813122;117226974;536402286
561938303906504704;158769409;159119360
561938303906504704;158769409;2288138575
561938303906504704;158769409;3005765446
561938303893929984;2176280765;2360050392
561938303893929984;2176280765;1330200259
561938303893929984;2176280765;1316210269
561938303893929984;2176280765;1867572229
561938316527144960;173146859;2972937627
561938316745273345;246183686;2762609629
561938316950790145;315763853;282339186
561938316950790145;315763853;742143
561938316950790145;315763853;26729931
561938317659607040;232916232;419008875
561938320625000449;932922624;2247066674
561938324328165376;214927864;246256626
561938324328165376;214927864;214927864
561938325091913730;2349143481;41693427
561938325091913730;2349143481;596696214
561938327881142272;295701124;1781193487
561938331320467456;544695867;123019555
561938331320467456;544695867;544695867
561938331320467456;544695867;269242818
561938334743003138;2392706936;716665617
561938334743003138;2392706936;2168281285
561938334743003138;2392706936;2392706936
561938343664304128;1918291315;535707261
561938343664304128;1918291315;921613332
561938348584218624;2360050392;282339186
561938349288882176;295701124;1781193487
561938350853341186;2203685148;129016121
561938356670857218;1055844042;61349164
561938357916532736;1598238007;2743397519
561938357916532736;1598238007;419008875
561938357916532736;1598238007;158313996
561938359455854593;2780621517;2335378297
561938361980821504;251447237;834361676
561938364208017408;2988216658;2743397519
561938364208017408;2988216658;419008875
561938364208017408;2988216658;158313996
561938364291907584;1073524686;399022176
561938366439366656;2589742273;266641960
561938367206948867;108483257;74779511
561938367349534720;910821878;144183598
561938367349534720;910821878;2204920015
561938367508922368;2790368560;70390438
561938367924142080;116890899;1031968106
561938369152708610;243377060;1319390838
561938375801065473;278451944;259697275
561938383505997825;573862472;121389491
561938392888664065;566579390;911051749
561938395967291394;567605548;19624913
561938398253174784;2903686841;121385551
561938406092328960;978638887;129016121
561938408856371201;601929872;576711722
561938410513133570;2919448151;159119360
561938410513133570;2919448151;2288138575
561938410513133570;2919448151;3005765446
561938417467289602;2880999994;360612491
561938425751044098;278705916;2575155521
561938428288585728;2308583754;522561972
561938430418894848;2203685148;129016121
561938431379783680;838157478;491670023
561938431379783680;838157478;235995835
561938431379783680;838157478;182424625
561938435905441792;3008839965;3009012201
561938440619839490;2339297167;993379508
561938442998013953;275745594;483347875
561938442998013953;275745594;2288138575
561938442998013953;275745594;223575582
561938448378888192;410628619;121385551
561938450661003265;129934313;110832518
561938450661003265;129934313;108505438
561938450661003265;129934313;128262354
561938450941636608;2615741005;3511961
561938453227909120;2730954412;482389606
561938454704304129;1096442054;831353779
561938455903875072;164795189;2400260346
561938457128206336;217897629;254622283
561938459250917376;1219831999;74092606
561938459275706369;214927864;423756071
561938459275706369;214927864;1361984828
561938459275706369;214927864;214927864
561938459275706369;214927864;257416832
561938462082097152;2204920015;910821878
561938462082097152;2204920015;144183598
561938462082097152;2204920015;2204920015
561938462035963905;2809247370;1011334784
561938465873747968;1423575085;182424625
561938465873747968;1423575085;2648242027
561938465873747968;1423575085;355464109
561938465873747968;1423575085;28765485
561938470214848513;106561181;19624913
561938471179517952;2549708166;2247066674
561938474316873728;242071640;473806007
561938474316873728;242071640;817988299
561938474316873728;242071640;322293374
561938474866343937;153859592;41270768
561938476158164992;255461727;148748195
561938476158164992;255461727;7996082
561938478486003713;840148346;334980686
561938478486003713;840148346;70525013
561938479287140353;978638887;129016121
561938483900850176;118512800;779274990
561938483900850176;118512800;57473857
561938487008841729;2574187924;169977633
561938487008841729;2574187924;2574187924
561938487008841729;2574187924;2745880133
561938487008841729;2574187924;227292069
561938487008841729;2574187924;353029369
561938489608925184;2625122574;2625122574
561938493241585665;192205867;353786894
561938493241585665;192205867;82322622
561938493820403713;109939234;290395312
561938497653968896;391910445;7294912
561938498421538816;1655491944;265032980
561938501160407041;3004108535;2433791832
561938504629100545;1048369244;536402286
561938507816763392;1625937548;535707261
561938507816763392;1625937548;921613332
561938514485710848;1514156443;121769368
561938516465446912;489521084;1011334784
561938517916651520;477768396;2595018828
561938517916651520;477768396;19028805
561938518445129728;241594013;65369125
561938518445129728;241594013;49447769
561938520802340867;3004521046;113842072
561938521209176064;3004946952;2932299777
561938524388466688;246417372;118754869
561938524388466688;246417372;158540298
561938525164404737;476348433;70390438
561938525227327488;185330593;70390438
561938531225190400;430273278;282339186
561938532194066432;173146859;2989453252
561938539240513536;751449607;299062519
561938542629502976;301403976;291979345
561938542629502976;301403976;583823228
561938542629502976;301403976;3004950326
561938544701485056;303163915;2695286646
561938550363787264;1149425371;226119472
561938550720323584;239320686;360142636
561938551873736707;57473857;779274990
561938551873736707;57473857;57473857
561938555069820930;222228385;14436030
561938562284027904;2748883691;88954535
561938563982307328;2433791832;3004108535
561938563982307328;2433791832;2433791832
561938569137491969;600343399;569471910
561938576079060993;2178569512;550660399
561938578104913920;213484216;1118254976
561938580860600320;2549708166;317763986
561938585952485377;2344132726;290395312
561938592784994304;252490862;511307417
561938597029613568;2997768904;536402286
561938601165209600;2885675944;1213187628
561938601165209600;2885675944;18909241
561938601655934976;137883414;110832518
561938601655934976;137883414;108505438
561938601655934976;137883414;128262354
561938605837660160;264993724;596696214
561938606999494658;2802757625;215707523
561938608559783937;372819513;576711722
561938612728889344;409337695;32342975
561938614255632386;241820603;19624913
561938615614582785;273068615;1016307278
561938620597030912;1404666944;2355521071
561938620597030912;1404666944;37433632
561938621444681728;391348403;534730138
561938623596339200;2306426371;2163359588
561938626960187392;278596230;312181000
561938632807034882;365339642;535707261
561938632807034882;365339642;921613332
561938633674866688;522459732;2203718292
561938634266652673;489521084;32342975
561938634404683776;308066215;1011334784
561938635541737473;806878214;343637147
561938639228530688;465773392;791931967
561938639228530688;465773392;106467821
561938640201605120;2854569671;1421351042
561938646408781827;290113581;2860250000
561938648288223232;932922624;2695286646
561938652218277888;28416561;22967586
561938654923616257;2252778699;252469449
561938655527587841;2325670054;28966230
561938656769101824;635723918;2889715667
561938656869744640;320767676;17199998
561938656869744640;320767676;1361984828
561938662221697026;2980581580;2574277432
561938664331427840;2262921585;95927604
561938664457248768;2835332314;2463560241
561938664457248768;2835332314;266641960
561938667221286913;275638911;221725204
561938673311432704;1567048824;1026136915
561938673311432704;1567048824;2929671412
561938673311432704;1567048824;1170055308
561938680605319168;2505533192;404459059
561938680605319168;2505533192;1457775000
561938683780423680;2572033410;1118254976
561938683885260802;403185826;261782431
561938683885260802;403185826;2273456020
